,movie_title,imdb_score_scaled,budget_scaled,num_voted_users_scaled,movie_facebook_likes_scaled,cast_total_facebook_likes_scaled,num_critic_for_reviews_scaled,gross_scaled,content_rating
681,Proof of Life ,-0.148842768,0.685148183,-0.283550289,-0.350567685,-0.494974758,-0.077682987,-0.315323958,R
682,Zathura: A Space Adventure ,-0.237742112,0.685148183,-0.158545904,-0.394865113,1.069352209,-0.061465945,-0.378810596,PG
683,Fight Club ,2.162540178,0.638290855,8.532433743,1.988852969,0.116144487,1.38995929,-0.253634911,R
684,We Are Marshall ,0.651251328,0.685148183,-0.299502661,-0.394865113,0.059973228,-0.38580678,-0.162883179,PG
686,Hudson Hawk ,-0.593339489,0.802291503,-0.323780961,-0.394865113,0.253190332,-0.677713531,-0.5297748,R
691,Sin City: A Dame to Kill For ,0.117855264,0.685148183,0.136155314,1.194280275,1.931262846,1.58456379,-0.578121503,R
692,Random Hearts ,-1.126735553,0.661719519,-0.502734108,-0.380215178,0.291573191,-0.38580678,-0.336851609,R
695,Austin Powers in Goldmember ,-0.148842768,0.638290855,0.487983542,-0.394865113,-0.40918957,0.408828265,2.201060715,PG-13
697,Jurassic Park ,1.540244769,0.638290855,3.5478236,0.548689961,-0.43905404,1.333199644,4.204696488,PG-13
698,Wyatt Earp ,0.206754608,0.638290855,-0.378531076,-0.394865113,-0.259716898,-0.839883948,-0.420548675,PG-13
699,Clear and Present Danger ,0.47345264,0.614862191,-0.145262448,-0.394865113,0.164699304,-0.823666906,0.931346996,PG-13
701,Littleman ,-1.837930306,0.661719519,-0.350300336,-0.394865113,-0.228349184,-0.531760155,0.042395335,PG-13
703,The American President ,0.384553296,0.614862191,-0.326151067,-0.394865113,-0.412045736,-0.556085718,0.136434955,PG-13
704,The Love Guru ,-2.282427026,0.614862191,-0.324297087,-0.394865113,-0.212114137,0.052053347,-0.321182046,PG-13
705,3000 Miles to Graceland ,-0.415540801,0.146288911,-0.359773966,-0.394865113,0.182638029,-0.247961925,-0.550402323,R
706,The Hateful Eight ,1.362446081,0.193146239,1.234532795,5.266465331,1.955264659,3.668453653,-0.015314906,R
707,Blades of Glory ,-0.059943424,0.591433527,0.26446019,-0.394865113,0.117296975,0.384502702,0.877539586,PG-13
708,Hop ,-0.771138177,0.638290855,-0.454761544,-0.394865113,-0.417557635,0.100704472,0.736141439,PG
709,300 ,1.184647393,0.685148183,3.505460512,0.250725201,1.075766055,2.565694815,2.166391133,R
710,Meet the Fockers ,-0.059943424,1.036578143,0.816586095,-0.394865113,0.703863215,-0.020923341,3.122512694,PG-13
711,Marley & Me ,0.651251328,0.568004863,0.174043045,0.151403614,-0.304663927,0.295308973,1.226078772,PG
712,The Green Mile ,1.895842146,0.568004863,4.696455465,1.094958688,0.34198201,0.343960098,1.137541143,R
713,Wild Hogs ,-0.415540801,,0.060685452,-0.394865113,-0.474981598,0.27098341,1.575512675,PG-13
714,Chicken Little ,-0.504440145,2.676584621,-0.184318254,-0.349574469,-0.432890735,0.141247076,1.11774434,G
715,Gone Girl ,1.540244769,0.591433527,3.251512884,6.855610718,-0.32786401,3.441415068,1.568845436,R
716,The Bourne Identity ,1.362446081,0.568004863,2.149719463,-0.394865113,0.118148813,0.854796913,0.923765644,PG-13
718,The General's Daughter ,-0.059943424,1.388008102,-0.328337812,-0.35091531,-0.429433271,-0.247961925,0.661769861,R
719,The Truman Show ,1.540244769,0.568004863,3.918008261,0.499029168,-0.360434321,0.562890161,0.981410411,PG
720,The Prince of Egypt ,0.562351984,0.802291503,0.000271533,-0.394865113,-0.485855071,-0.191202279,0.64141086,PG
721,Daddy Day Care ,-0.771138177,0.568004863,-0.282287139,-0.35086565,-0.342796245,-0.507434593,0.682275302,PG
722,2 Guns ,0.295653952,0.591433527,0.447162041,0.697672341,0.46384508,0.984533246,0.283855478,R
723,Cats & Dogs ,-1.037836209,0.568004863,-0.305750503,-0.394865113,-0.336733156,-0.312830092,0.532061636,PG
724,The Italian Job ,0.562351984,0.568004863,1.321350639,-0.394865113,1.212260711,0.092595951,0.709843273,PG-13
725,Two Weeks Notice ,-0.237742112,0.568004863,-0.036536408,-0.394865113,-0.413649197,-0.207419321,0.531122524,PG-13
726,Antz ,0.206754608,1.622294742,0.228100463,-0.394865113,0.74645516,-0.10200855,0.494017582,PG
727,Couples Retreat ,-0.771138177,0.568004863,-0.051252793,-0.394865113,-0.136250367,0.181789681,0.752371388,PG-13
728,Days of Thunder ,-0.415540801,0.568004863,-0.207652587,-0.394865113,0.156080698,-0.677713531,0.382812972,PG-13
729,Cheaper by the Dozen 2 ,-0.860037521,0.568004863,-0.328120495,-0.356080033,0.473866714,-0.539868676,0.381401955,PG
730,The Scorch Trials ,0.02895592,0.591433527,0.320493828,0.796993928,-0.41961207,0.854796913,0.369105247,PG-13
731,Eat Pray Love ,-0.593339489,0.568004863,-0.187163738,0.896315515,0.478476666,0.562890161,0.353578958,PG-13
732,The Family Man ,0.295653952,0.568004863,-0.035375124,-0.394865113,0.288366268,-0.183093758,0.286515539,PG-13
733,RED ,0.651251328,0.521147535,1.004157189,1.194280275,0.703362134,1.38995929,0.489978419,PG-13
734,Any Given Sunday ,0.384553296,0.450861543,0.040705939,-0.394865113,0.494561388,0.222332285,0.283263358,R
735,The Horse Whisperer ,0.117855264,0.568004863,-0.398639621,-0.394865113,0.490652951,-0.38580678,0.281031562,PG-13
736,Collateral ,1.095748049,0.685148183,1.375944558,-0.394865113,0.134784726,1.260222956,0.624478714,R
737,The Scorpion King ,-0.771138177,0.568004863,0.075218477,-0.394865113,0.186396141,0.189898202,0.489766671,PG-13
738,Ladder 49 ,0.117855264,0.450861543,-0.287265039,-0.394865113,-0.320448001,-0.150659675,0.269459093,PG-13
739,Jack Reacher ,0.562351984,0.568004863,0.920313861,1.492245035,0.275288035,1.973772792,0.346044775,PG-13
740,Deep Blue Sea ,-0.504440145,0.568004863,0.05426104,-0.394865113,-0.360484429,0.449370869,0.257013546,R
741,This Is It ,0.829050017,0.568004863,-0.393172759,-0.394865113,-0.511710887,-0.061465945,0.231864817,PG
742,Contagion ,0.206754608,0.568004863,0.607303749,1.690888209,0.137440459,2.371090314,0.284767931,PG-13
743,Kangaroo Jack ,-1.749030962,0.568004863,-0.458924508,-0.352256152,-0.48395096,-0.57230276,0.160625457,PG
744,Coraline ,1.184647393,0.568004863,0.353600602,0.101742821,-0.513314348,1.349416685,0.279766888,PG
745,The Happening ,-1.215634897,0.286860895,0.489484382,-0.096900352,0.138442622,1.454827457,0.129546026,R
746,Man on Fire ,1.184647393,0.802291503,1.190193487,0.300385995,0.47917818,0.222332285,0.315773785,R
747,The Shaggy Dog ,-1.749030962,0.333718223,-0.517246759,-0.3577685,0.690133577,-0.547977197,0.082238446,PG
748,Starsky & Hutch ,-0.237742112,0.568004863,0.201981766,-0.394865113,-0.348157819,0.238549327,0.459909111,PG-13
749,Jingle All the Way ,-0.860037521,0.568004863,-0.153798902,-0.394865113,-0.318744323,-0.507434593,0.074719488,PG
750,Hellboy ,0.384553296,0.708576847,1.042527091,-0.394865113,-0.490014049,0.798037266,0.053268103,PG-13
751,A Civil Action ,0.117855264,0.568004863,-0.460106166,-0.345204319,-0.309574528,-0.272287488,0.020750858,PG-13
752,ParaNorman ,0.562351984,0.568004863,-0.127442515,0.201064408,0.135586457,1.495370061,0.010874618,PG
753,The Jackal ,-0.059943424,0.568004863,-0.019205437,-0.394865113,1.36975069,-0.491217551,-0.004239244,R
754,Paycheck ,-0.059943424,0.568004863,-0.008400744,-0.394865113,-0.363490919,0.425045307,-0.019872473,PG-13
755,Up Close & Personal ,-0.237742112,0.568004863,-0.541137965,-0.353696315,-0.362689188,-0.888535073,-0.058124483,PG-13
757,Rules of Engagement             ,0.829050017,,-0.439040071,-0.394865113,-0.442311071,-1.099356616,,TV-PG
758,The Tuxedo ,-0.948936865,0.568004863,-0.197533799,-0.35528546,-0.444616047,-0.507434593,-0.07006812,PG-13
759,Under Siege 2: Dark Territory ,-0.860037521,0.568004863,-0.374429231,-0.345204319,-0.429583596,-0.783124302,-0.072370007,R
760,Jack Ryan: Shadow Recruit ,-0.148842768,0.568004863,0.054206711,0.449368375,-0.475031706,1.373742248,-0.065049746,PG-13
761,Joy ,0.206754608,0.568004863,-0.106783888,0.796993928,3.252114213,1.38995929,0.017133852,PG-13
763,Alien: Resurrection ,-0.059943424,0.919434823,0.537355079,-0.394865113,-0.390900088,0.64397537,-0.104096281,R
764,Shooter ,0.740150672,0.591433527,1.121623417,-0.394865113,-0.463556935,0.441262348,-0.114879954,R
765,The Boxtrolls ,0.384553296,0.568004863,-0.340711256,0.151403614,-0.38784349,0.611541287,-0.061445108,PG
766,Practical Magic ,-0.237742112,0.286860895,-0.239754273,-0.394865113,-0.330569851,-0.418240863,-0.11995481,PG-13
768,Miss Congeniality 2: Armed and Fabulous ,-1.215634897,0.216574903,-0.270293998,-0.36402576,-0.330018661,-0.264178967,-0.09400729,PG-13
769,Reign of Fire ,-0.148842768,0.568004863,0.114131669,-0.394865113,2.111201285,-0.045248903,-0.169460349,PG-13
770,Gangster Squad ,0.295653952,0.568004863,0.560112166,1.591566622,1.194923284,2.200811376,-0.128522414,R
771,Year One ,-1.304534241,0.568004863,-0.096997865,-0.394865113,0.068491617,0.214223764,-0.165602218,PG-13
772,Invictus ,0.917949361,0.568004863,0.225254979,0.747333135,0.679811294,1.316982602,-0.247271693,PG-13
773,State of Play ,0.651251328,,0.151048268,-0.394865113,0.445204841,0.879122475,-0.254443589,PG-13
774,Duplicity ,-0.148842768,0.568004863,-0.33497954,-0.394865113,-0.013435242,0.54667312,-0.204326007,PG-13
775,My Favorite Martian ,-1.304534241,0.685148183,-0.544445247,-0.372617077,-0.43795166,-0.76690726,-0.256330568,PG
776,The Sentinel ,-0.237742112,0.568004863,-0.332147637,-0.360599165,-0.477988088,0.141247076,-0.264010593,PG-13
778,Star Trek: Nemesis ,0.02895592,0.568004863,-0.221411422,-0.394865113,1.018843174,0.230440806,-0.168633364,PG-13
779,Intolerable Cruelty ,-0.059943424,0.568004863,-0.098424003,-0.394865113,-0.475833437,0.141247076,-0.280505384,PG-13
780,Trouble with the Curve ,0.384553296,,-0.292691154,0.151403614,0.349748776,0.773711704,-0.271325987,PG-13
783,Analyze That ,-0.415540801,0.568004863,-0.147598597,-0.352852081,0.601191575,-0.312830092,-0.321970199,R
784,Righteous Kill ,-0.326641457,0.568004863,-0.1201013,-0.394865113,1.398913645,0.441262348,-0.211067199,R
785,Mercury Rising ,-0.237742112,0.568004863,-0.249499548,-0.394865113,0.282854369,-0.523651634,-0.31056146,R
787,The Legend of Bagger Vance ,0.295653952,0.568004863,-0.310741986,-0.394865113,1.196727178,-0.150659675,-0.341866762,PG-13
788,Almost Famous ,1.362446081,0.568004863,0.789360443,0.350046788,1.303106823,0.043944826,-0.316391677,R
790,xXx: State of the Union ,-1.837930306,1.200578791,-0.269635258,-0.394865113,-0.495976921,-0.539868676,-0.406174934,PG-13
791,Priest ,-0.593339489,0.568004863,0.040991167,0.598350755,-0.474731057,0.660192412,-0.363597894,PG-13
792,Sinbad: Legend of the Seven Seas ,0.295653952,0.568004863,-0.372894435,-0.351163614,0.020538098,-0.369589738,-0.403311016,PG
794,The Avengers ,1.540244769,4.3165911,6.141642527,5.713412471,3.848601872,4.536065385,7.920368295,PG-13
795,Dragonfly ,-0.237742112,0.568004863,-0.402476611,-0.394865113,-0.440056203,-0.215527842,-0.3506705,PG-13
798,The Last Castle ,0.47345264,0.568004863,-0.230579452,-0.394865113,-0.394808525,-0.272287488,-0.515971538,R
799,Supernova ,-1.393433586,0.685148183,-0.51922977,-0.365614905,-0.482497823,-0.353372696,-0.571591962,PG-13
800,Winter's Tale ,-0.148842768,0.568004863,-0.337960847,0.449368375,0.579043763,0.368285661,-0.769528576,PG-13
801,The Mortal Instruments: City of Bones ,-0.326641457,0.568004863,0.108488238,1.790209795,-0.032275914,0.554781641,-0.335310981,PG-13
802,Meet Dave ,-1.304534241,0.568004863,-0.403481698,-0.355583425,-0.452282597,-0.134442633,-0.605288886,PG
803,Dark Water ,-0.682238833,-0.134855056,-0.31298306,-0.394865113,-0.472225648,0.425045307,-0.414679252,PG-13
804,Edtv ,-0.237742112,0.450861543,-0.376595603,-0.363032544,0.219667966,-0.231744883,-0.458047611,PG-13
806,The Spirit ,-1.393433586,0.568004863,-0.252555558,-0.295543526,0.500574369,0.64397537,-0.494028477,PG-13
809,Beyond Borders ,0.117855264,-0.017711736,-0.465077275,-0.394865113,0.103016146,-0.726364656,-0.708127001,R
811,The Great Raid ,0.295653952,1.036578143,-0.494693406,-0.394865113,0.062228095,-0.507434593,-0.628092951,R
812,Deadpool ,1.540244769,0.521147535,2.634918752,5.415447711,0.368188583,3.530608798,4.291702705,R
813,Holy Man ,-1.304534241,0.568004863,-0.507929324,-0.380165518,-0.427128295,-0.710147614,-0.601608998,PG
814,American Sniper ,0.829050017,0.539890466,1.590557943,5.167143744,0.269876353,2.808950441,4.111831765,R
815,Goosebumps ,0.02895592,0.521147535,-0.292596079,1.343262655,-0.270289722,0.603432766,0.345878814,PG
816,"Sabrina, the Teenage Witch             ",0.206754608,-0.767428984,-0.452513679,-0.345700927,-0.423821156,-1.002054366,,TV-G
817,Just Like Heaven ,0.295653952,0.521147535,-0.055918302,-0.394865113,-0.401623237,-0.01281482,-0.096525191,PG-13
818,The Flintstones in Viva Rock Vegas ,-2.460225715,0.568004863,-0.512975136,-0.370034716,-0.23010297,-0.702039094,-0.278620677,PG
819,Rambo III ,-0.593339489,0.638290855,0.007150951,-0.295543526,0.184542139,-0.48310903,-0.020900079,R
820,Leatherheads ,-0.326641457,0.521147535,-0.430483243,-0.371425218,-0.516220622,0.343960098,-0.334839801,PG-13
821,The Ridiculous 6 ,-1.304534241,,-0.434863524,-0.394865113,1.266527859,-0.734473177,,TV-14
822,Did You Hear About the Morgans? ,-1.48233293,0.521147535,-0.417858527,-0.394865113,-0.387893598,-0.085791508,-0.357414843,PG-13
823,The Internship ,-0.059943424,0.521147535,0.467759548,0.697672341,-0.291134721,0.83047135,-0.147076754,PG-13
825,Red Tails ,-0.415540801,0.521147535,-0.422720978,-0.394865113,-0.324456654,0.003402222,-0.074440416,PG-13
826,Sex and the City             ,0.562351984,,-0.074892727,-0.394865113,-0.417557635,-0.791232823,,TV-MA
827,The Devil's Advocate ,1.006848705,0.497718871,1.144074903,0.151403614,1.722712641,-0.215527842,0.080441397,R
828,That's My Boy ,-0.682238833,0.802291503,-0.138349074,0.201064408,0.280248744,0.108812993,-0.254921908,R
829,DragonHeart ,0.02895592,0.497718871,-0.086315413,-0.394865113,-0.409941193,-0.677713531,-0.054338352,PG-13
830,After the Sunset ,-0.059943424,0.521147535,-0.358266335,-0.356030372,-0.053972751,-0.215527842,-0.374870496,PG-13
831,Ghost Rider: Spirit of Vengeance ,-1.837930306,0.497718871,-0.02246518,0.499029168,0.262059478,1.162920705,-0.047971383,PG-13
833,Anger Management             ,0.295653952,,-0.435046885,-0.394865113,-0.339539214,-0.95340324,,unknown
835,Walking Tall ,-0.148842768,0.474290207,-0.257621743,-0.394865113,0.163095842,-0.215527842,-0.130428091,PG-13
836,Forrest Gump ,2.162540178,0.450861543,7.878861892,2.535121696,0.240963939,0.043944826,3.826949208,PG-13
837,Alvin and the Chipmunks ,-1.037836209,0.568004863,-0.229384212,-0.394865113,-0.403076373,-0.10200855,2.260277843,PG
838,Meet the Parents ,0.562351984,0.450861543,1.150343119,-0.394865113,0.671192688,0.052053347,1.54778697,PG-13
839,Pocahontas ,0.206754608,0.450861543,0.194375697,-0.394865113,0.794859653,-0.418240863,1.204447024,G
840,Superman ,0.829050017,0.450861543,0.239754048,-0.394865113,0.102665389,0.206115243,1.101522143,PG
841,The Nutty Professor ,-0.682238833,0.427432879,-0.030539838,-0.347190751,-0.387643057,-0.702039094,1.025552841,PG-13
842,Hitch ,0.206754608,0.802291503,1.044387861,-0.394865113,0.12701796,0.222332285,1.706038223,PG-13
843,George of the Jungle ,-0.860037521,0.450861543,-0.236908788,-0.146561146,-0.319345621,-0.734473177,0.697814125,PG
844,American Wedding ,-0.059943424,0.450861543,0.484058267,-0.394865113,-0.259466358,0.07637891,0.685139471,R
845,Captain Phillips ,1.362446081,0.450861543,1.577580088,2.833086456,0.270076786,2.817058962,0.723435233,PG-13
846,Date Night ,-0.059943424,0.450861543,0.247998483,-0.394865113,1.449673221,0.838579871,0.606463497,PG-13
847,Casper ,-0.326641457,0.333718223,-0.034974447,-0.394865113,-0.413548981,-0.95340324,0.629005942,PG
848,The Equalizer ,0.740150672,0.450861543,0.940714425,2.386139316,1.338583408,1.20346331,0.645772671,R
849,Maid in Manhattan ,-1.126735553,0.450861543,-0.153724199,-0.394865113,-0.185757239,-0.239853404,0.538195957,PG-13
850,Crimson Tide ,0.829050017,0.404004215,-0.068094803,-0.394865113,0.964125052,-0.499326072,0.504522666,R
851,The Pursuit of Happyness ,1.451345425,0.450861543,1.679650817,1.194280275,0.007259433,0.465587911,1.49704937,PG-13
852,Flightplan ,-0.148842768,0.450861543,0.242395798,-0.394865113,-0.431136949,0.708843537,0.48091748,PG-13
853,Disclosure ,-0.326641457,0.450861543,-0.369885963,-0.394865113,-0.350913768,-0.718256135,0.387403849,R
855,Kill Bill: Vol. 1 ,1.540244769,-0.134855056,4.37845387,0.250725201,-0.346153492,1.706191603,0.207516847,R
856,Bowfinger ,0.02895592,0.450861543,-0.232114248,-0.394865113,0.579594953,-0.029031862,0.155470806,PG-13
857,Stargate SG-1             ,1.806942802,-0.804914846,-0.183842874,-0.394865113,-0.477637331,-0.539868676,,TV-14
858,Kill Bill: Vol. 2 ,1.451345425,-0.134855056,2.863793517,-0.394865113,-0.447572429,1.30076556,0.153276641,R
859,Tango & Cash ,-0.059943424,0.450861543,-0.106539407,-0.394865113,0.177426779,-0.799341344,0.114246712,R
860,Death Becomes Her ,0.02895592,0.450861543,-0.082030208,0.002421234,0.736984716,-0.76690726,0.04472883,PG-13
861,Shanghai Noon ,0.206754608,0.450861543,0.038281504,-0.394865113,-0.498682762,0.019619263,0.023949373,PG-13
862,Executive Decision ,0.02895592,0.450861543,-0.340881034,-0.394865113,-0.39961891,-0.677713531,0.188720141,R
863,Mr. Popper's Penguins ,-0.326641457,0.450861543,-0.162050128,0.300385995,-0.404429294,0.368285661,0.181303188,PG
864,The Forbidden Kingdom ,0.206754608,0.450861543,-0.020400676,-0.394865113,-0.182600424,0.506130515,-0.420711903,PG-13
865,Free Birds ,-0.415540801,0.450861543,-0.495827525,-0.394865113,-0.390198574,-0.207419321,0.007433096,PG
866,Alien 3 ,0.02895592,0.333718223,0.792070105,-0.394865113,-0.468417427,0.538564599,0.003611063,R
867,Evita ,-0.059943424,0.450861543,-0.420018107,-0.394865113,-0.537516594,-0.547977197,-0.072778236,PG
869,The Ghost and the Darkness ,0.384553296,0.450861543,-0.304337948,-0.394865113,-0.45794482,-0.661496489,-0.232296448,R
871,The Watch ,-0.593339489,0.755434175,0.088372902,0.350046788,-0.421065207,0.984533246,-0.290901589,R
872,The Hunted ,-0.326641457,0.450861543,-0.375026851,-0.394865113,-0.433091167,-0.069574466,-0.292462365,R
873,Instinct ,0.117855264,0.450861543,-0.433695449,-0.394865113,0.126015796,-0.353372696,-0.294415014,R
874,Stuck on You ,-0.504440145,0.450861543,-0.316466911,-0.394865113,0.157583943,-0.166876716,-0.298182963,PG-13
875,Semi-Pro ,-0.504440145,0.450861543,-0.163313279,-0.394865113,-0.043349819,0.165572639,-0.303139153,R
877,Changeling ,1.273546737,0.450861543,0.733462627,0.300385995,0.097654572,0.976424726,-0.271984474,R
878,Chain Reaction ,-0.682238833,0.333718223,-0.344358094,-0.345204319,1.008320458,-0.783124302,-0.483308857,PG-13
879,The Fan ,-0.504440145,0.450861543,-0.356670419,-0.394865113,0.687828601,-0.75879874,-0.510872506,R
882,Æon Flux ,-0.771138177,0.614862191,0.132841241,-0.394865113,-0.03538262,0.279091931,-0.409311027,PG-13
883,Gods and Generals ,-0.059943424,0.474290207,-0.528608324,-0.347538376,-0.462003582,-0.48310903,-0.590390912,PG-13
884,Turbulence ,-1.48233293,0.825720167,-0.557348399,-0.379172302,-0.347706845,-0.807449865,-0.609973192,R
885,Imagine That ,-0.682238833,0.450861543,-0.547609915,-0.364572029,-0.358229561,-0.410132342,-0.545522679,PG
886,Muppets Most Wanted ,0.02895592,0.333718223,-0.453430482,0.101742821,-0.240625686,1.081835497,-0.056268819,PG
888,Burlesque ,0.02895592,0.450861543,-0.199476063,0.548689961,-0.32951758,0.433153828,-0.219931741,PG-13
891,Eye See You ,-0.948936865,0.450861543,-0.48452708,-0.372617077,0.24612508,-0.629062406,,R
892,Blade II ,0.295653952,0.427432879,0.456459102,-0.394865113,0.224478351,0.652083891,0.368513587,R
893,Seven Pounds ,1.184647393,0.450861543,0.962011418,0.896315515,0.192208689,0.473696432,0.205476832,PG-13
894,Bullet to the Head ,-0.593339489,0.450861543,-0.35182155,0.101742821,0.727915137,1.098052538,-0.637611379,R
895,The Godfather: Part III ,1.095748049,0.427432879,1.201534679,-0.394865113,0.303549043,-0.272287488,0.159803812,R
896,Elizabethtown ,0.02895592,0.497718871,-0.219998867,-0.394865113,0.090639428,0.376394182,-0.39564156,PG-13
897,"You, Me and Dupree ",-0.682238833,0.427432879,-0.153724199,-0.394865113,-0.503292714,-0.061465945,0.284287981,PG-13
898,Superman II ,0.384553296,0.427432879,-0.099979173,-0.394865113,-0.400019775,-0.183093758,0.738760299,PG
899,Gigli ,-3.527017844,0.427432879,-0.335706191,-0.295543526,-0.531403397,-0.10200855,-0.690924659,R
902,Anastasia ,0.651251328,0.333718223,-0.031959184,-0.394865113,-0.244233474,-0.531760155,0.0429885,G
903,Moulin Rouge! ,1.095748049,0.392289883,0.902948934,0.101742821,-0.415402983,0.530456078,0.030280258,PG-13
904,Domestic Disturbance ,-0.771138177,0.404004215,-0.473817463,-0.376937566,0.125214065,-0.369589738,-0.139531667,PG-13
905,Black Mass ,0.562351984,0.404004215,0.164094035,1.790209795,2.649613574,2.006206875,0.102464127,R
906,Flags of Our Fathers ,0.651251328,1.270864782,0.069052128,-0.394865113,0.680312375,1.098052538,-0.301724218,R
907,Law Abiding Citizen ,0.917949361,0.333718223,0.858582462,0.648011548,0.582551335,0.587215724,0.252764796,R
908,Grindhouse ,1.095748049,0.404004215,0.437640873,-0.394865113,0.565965531,0.862905433,-0.420840957,R
909,Beloved ,-0.415540801,0.450861543,-0.577049476,-0.352504456,-0.42562505,-0.531760155,-0.45134748,R
910,Lucky You ,-0.415540801,0.450861543,-0.494007502,-0.361493059,0.773814221,-0.304721571,-0.689597284,PG-13
911,Catch Me If You Can ,1.451345425,0.380575551,2.952431386,0.350046788,1.867124388,0.408828265,1.522832032,PG-13
912,Zero Dark Thirty ,0.917949361,0.099431584,0.848748901,1.541905829,-0.407485892,3.36032986,0.564765183,R
913,The Break-Up ,-0.504440145,0.380575551,0.07547654,-0.394865113,-0.129084899,0.319634535,0.884923677,PG-13
914,Mamma Mia! ,-0.059943424,0.380575551,0.372975704,0.101742821,0.757178309,0.765603183,1.233785427,PG-13
915,Valentine's Day ,-0.593339489,0.380575551,0.029772215,0.052082028,1.744008613,0.343960098,0.770504741,PG-13
916,The Dukes of Hazzard ,-1.126735553,0.333718223,-0.167544155,-0.394865113,-0.430635867,0.003402222,0.349343398,PG-13
917,The Thin Red Line ,1.095748049,0.380575551,0.325213666,-0.394865113,-0.448674808,0.100704472,-0.262525233,R
918,The Change-Up ,0.02895592,0.380575551,0.309858914,0.250725201,0.8595493,0.579107203,-0.253461324,R
920,Casino ,1.629144113,0.380575551,1.646774942,0.151403614,0.666031547,-0.085791508,-0.178136427,R
922,Bulletproof Monk ,-0.771138177,0.380575551,-0.330925233,-0.352852081,-0.424372346,-0.134442633,-0.448873471,PG-13
923,"Me, Myself & Irene ",0.117855264,0.357146887,0.643969076,-0.394865113,-0.459999255,0.092595951,0.49291845,R
925,Deck the Halls ,-1.304534241,,-0.511460713,-0.345204319,-0.271742859,-0.588519801,-0.280551004,PG
926,The Twilight Saga: New Moon ,-1.571232274,0.333718223,0.880843796,0.250725201,2.663192888,1.260222956,3.365897572,PG-13
927,Shrek ,1.362446081,0.568004863,2.553873371,-0.394865113,-0.531954587,0.554781641,2.961954522,PG
928,The Adjustment Bureau ,0.651251328,0.338403956,0.740111146,1.392923448,0.186195709,2.184594334,0.100927249,PG-13
929,Robin Hood: Prince of Thieves ,0.47345264,0.286860895,0.368106462,-0.394865113,1.384332167,-0.620953885,1.537677943,PG-13
930,Jerry Maguire ,0.829050017,0.333718223,0.671439209,-0.394865113,0.064683396,-0.280396009,1.372049935,R
931,Ted ,0.562351984,0.333718223,2.584643995,3.280033596,0.545270857,2.541369252,2.278436056,R
932,As Good as It Gets ,1.184647393,0.333718223,0.907417499,0.151403614,-0.471874891,0.100704472,1.288625811,PG-13
933,Patch Adams ,0.295653952,0.333718223,-0.071123648,-0.394865113,3.181411585,-0.718256135,1.112633791,PG-13
934,Anchorman 2: The Legend Continues ,-0.059943424,0.333718223,0.272826866,1.641227415,0.866113471,1.041292892,-0.739511846,PG-13
935,Mr. Deeds ,-0.504440145,0.333718223,0.131605254,-0.394865113,0.798467441,-0.215527842,0.989775483,PG-13
936,Super 8 ,0.651251328,0.333718223,1.336284341,1.442584242,-0.375967853,3.206267963,1.000537154,PG-13
937,Erin Brockovich ,0.829050017,0.380575551,0.300120429,-0.394865113,-0.044502307,0.206115243,0.980648093,R
938,How to Lose a Guy in 10 Days ,0.02895592,0.333718223,0.445932846,-0.394865113,0.16013946,-0.029031862,0.70540263,PG-13
939,22 Jump Street ,0.651251328,0.333718223,1.135022323,0.796993928,0.427767197,1.511587103,1.901809241,R
940,Interview with the Vampire: The Vampire Chronicles ,1.095748049,0.568004863,1.009834576,0.151403614,0.741895317,-0.191202279,0.697832962,R
941,Yes Man ,0.384553296,0.802291503,1.226736574,-0.394865113,0.932707229,0.376394182,0.592085643,PG-13
942,Central Intelligence ,0.206754608,0.333718223,-0.391841696,0.101742821,0.184291598,0.27098341,0.988179836,PG-13
943,Stepmom ,0.295653952,0.333718223,-0.302687702,-0.394865113,-0.04525393,-0.637170927,0.499375391,PG-13
944,Daddy's Home ,-0.237742112,0.333718223,-0.251564053,0.250725201,-0.000256793,0.011510743,1.325959957,PG-13
945,Into the Woods ,-0.326641457,0.333718223,0.068760109,4.07460629,2.60291276,1.438610415,1.01478912,PG
946,Inside Man ,1.095748049,0.216574903,1.23635961,-0.394865113,0.41373691,0.700735016,0.464153483,R
947,Payback ,0.651251328,0.333718223,0.137961755,-0.394865113,-0.387993814,-0.004706299,0.366732949,R
948,Congo ,-1.215634897,0.333718223,-0.384256001,-0.394865113,-0.457493846,-0.718256135,0.359829799,PG-13
949,We Bought a Zoo ,0.651251328,,0.135482991,0.697672341,1.301904227,0.919665079,0.284533303,PG
950,Knowing ,-0.148842768,0.333718223,0.650767,-0.394865113,0.126767419,1.098052538,0.344852254,PG-13
951,Failure to Launch ,-0.682238833,0.333718223,-0.221669485,-0.295543526,1.356722566,-0.004706299,0.466294136,PG-13
952,The Ring Two ,-0.860037521,,-0.135143659,-0.394865113,-0.036485,0.425045307,0.288247015,PG-13
953,"Crazy, Stupid, Love. ",0.917949361,0.333718223,1.931418492,1.790209795,2.33177745,1.349416685,0.404760816,PG-13
954,Garfield ,-1.215634897,-0.017711736,-0.217941153,-0.355384782,0.127218392,-0.223636362,0.280988757,PG
955,Christmas with the Kranks ,-1.037836209,0.568004863,-0.431271015,-0.394865113,-0.208556457,-0.312830092,0.257763106,PG
